id,title,property_type,price,area_sqft,bedrooms,address,locality,city,latitude,longitude
prop_403,3 BHK Apartment in Marathahalli,apartment,8225280,1152,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.955264,77.70882
prop_404,3 BHK Apartment in Whitefield,apartment,8851370,1201,3,"Random Street, Whitefield",Whitefield,Bangalore,12.957013,77.738185
prop_405,4 BHK Apartment in Bellandur,apartment,11898145,1631,4,"Random Street, Bellandur",Bellandur,Bangalore,12.927373,77.666148
prop_406,2 BHK Apartment in Electronic City,apartment,4512325,907,2,"Random Street, Electronic City",Electronic City,Bangalore,12.842815,77.669159
prop_407,3 BHK Apartment in Indiranagar,apartment,12678406,1157,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.970852,77.639638
prop_408,3 BHK Apartment in HSR Layout,apartment,9037952,1048,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.920555,77.653475
prop_409,3 BHK Apartment in Bellandur,apartment,9310075,1271,3,"Random Street, Bellandur",Bellandur,Bangalore,12.930068,77.668946
prop_410,3 BHK Apartment in HSR Layout,apartment,8230530,1078,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.916055,77.645386
prop_411,2 BHK Apartment in Sarjapur,apartment,6755644,868,2,"Random Street, Sarjapur",Sarjapur,Bangalore,12.93169,77.68554
prop_412,4 BHK Apartment in Hebbal,apartment,13901092,1636,4,"Random Street, Hebbal",Hebbal,Bangalore,13.048478,77.603736
prop_413,2 BHK Apartment in Electronic City,apartment,5661824,994,2,"Random Street, Electronic City",Electronic City,Bangalore,12.859291,77.654179
prop_414,4 BHK Apartment in Sarjapur,apartment,8684760,1470,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.933038,77.684851
prop_415,2 BHK Apartment in Jayanagar,apartment,8304672,928,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.921179,77.590367
prop_416,3 BHK Apartment in HSR Layout,apartment,9950229,1269,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.90124,77.656087
prop_417,3 BHK Apartment in Jayanagar,apartment,10582290,1149,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.939561,77.5768
prop_418,3 BHK Apartment in Whitefield,apartment,9603504,1224,3,"Random Street, Whitefield",Whitefield,Bangalore,12.956905,77.753153
prop_419,3 BHK Apartment in Hebbal,apartment,8108510,1090,3,"Random Street, Hebbal",Hebbal,Bangalore,13.042483,77.589157
prop_420,3 BHK Apartment in HSR Layout,apartment,8094936,1019,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.925473,77.642018
prop_421,3 BHK Apartment in Sarjapur,apartment,7839167,1099,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.931607,77.660508
prop_422,4 BHK Apartment in Hebbal,apartment,12350080,1472,4,"Random Street, Hebbal",Hebbal,Bangalore,13.021764,77.588278
prop_423,3 BHK Apartment in Sarjapur,apartment,9528974,1277,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.925343,77.679932
prop_424,3 BHK Apartment in HSR Layout,apartment,9201375,1125,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.910797,77.635449
prop_425,3 BHK Apartment in Whitefield,apartment,11363495,1265,3,"Random Street, Whitefield",Whitefield,Bangalore,12.981886,77.736205
prop_426,3 BHK Apartment in Indiranagar,apartment,13555280,1219,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.97208,77.65082
prop_427,3 BHK Apartment in Koramangala,apartment,13251735,1295,3,"Random Street, Koramangala",Koramangala,Bangalore,12.934385,77.61823
prop_428,3 BHK Apartment in Bellandur,apartment,9831393,1287,3,"Random Street, Bellandur",Bellandur,Bangalore,12.936682,77.667821
prop_429,3 BHK Apartment in Bellandur,apartment,11190879,1377,3,"Random Street, Bellandur",Bellandur,Bangalore,12.941591,77.673933
prop_430,4 BHK Apartment in Hebbal,apartment,12916064,1526,4,"Random Street, Hebbal",Hebbal,Bangalore,13.043049,77.585262
prop_431,3 BHK Apartment in Whitefield,apartment,8159816,1064,3,"Random Street, Whitefield",Whitefield,Bangalore,12.962382,77.742751
prop_432,3 BHK Apartment in HSR Layout,apartment,7859776,1016,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.905109,77.641499
prop_433,3 BHK Apartment in Jayanagar,apartment,11475822,1306,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.942542,77.591939
prop_434,4 BHK Apartment in Jayanagar,apartment,13058091,1479,4,"Random Street, Jayanagar",Jayanagar,Bangalore,12.927262,77.587642
prop_435,4 BHK Apartment in Sarjapur,apartment,10302940,1427,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.937259,77.687736
prop_436,3 BHK Apartment in Koramangala,apartment,11260000,1126,3,"Random Street, Koramangala",Koramangala,Bangalore,12.927733,77.632068
prop_437,2 BHK Apartment in Jayanagar,apartment,8231860,910,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.93995,77.567426
prop_438,3 BHK Apartment in Marathahalli,apartment,9510930,1287,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.94286,77.709314
prop_439,3 BHK Apartment in Indiranagar,apartment,11903269,1099,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.963545,77.650729
prop_440,3 BHK Apartment in HSR Layout,apartment,9084540,1135,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.922478,77.65265
prop_441,3 BHK Apartment in Bellandur,apartment,9024680,1336,3,"Random Street, Bellandur",Bellandur,Bangalore,12.91752,77.674377
prop_442,4 BHK Apartment in Hebbal,apartment,13756820,1540,4,"Random Street, Hebbal",Hebbal,Bangalore,13.025691,77.586602
prop_443,2 BHK Apartment in Marathahalli,apartment,6059120,851,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.967487,77.700814
prop_444,2 BHK Apartment in Koramangala,apartment,8134728,861,2,"Random Street, Koramangala",Koramangala,Bangalore,12.949884,77.631401
prop_445,4 BHK Apartment in Marathahalli,apartment,10398300,1518,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.947495,77.69269
prop_446,3 BHK Apartment in Bellandur,apartment,8131936,1277,3,"Random Street, Bellandur",Bellandur,Bangalore,12.932303,77.680673
prop_447,2 BHK Apartment in Sarjapur,apartment,6638738,986,2,"Random Street, Sarjapur",Sarjapur,Bangalore,12.913813,77.67713
prop_448,2 BHK Apartment in Koramangala,apartment,8766973,929,2,"Random Street, Koramangala",Koramangala,Bangalore,12.940666,77.620513
prop_449,4 BHK Apartment in Jayanagar,apartment,11573800,1400,4,"Random Street, Jayanagar",Jayanagar,Bangalore,12.92023,77.593692
prop_450,3 BHK Apartment in Koramangala,apartment,11776821,1249,3,"Random Street, Koramangala",Koramangala,Bangalore,12.948007,77.633093
prop_451,3 BHK Apartment in Marathahalli,apartment,7613414,1178,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.942277,77.688667
prop_452,2 BHK Apartment in Marathahalli,apartment,4784946,734,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.948002,77.704074
prop_453,3 BHK Apartment in Sarjapur,apartment,7429248,1152,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.920095,77.661726
prop_454,3 BHK Apartment in Jayanagar,apartment,11355232,1244,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.943139,77.580065
prop_455,3 BHK Apartment in Jayanagar,apartment,9541665,1035,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.928208,77.580567
prop_456,3 BHK Apartment in Bellandur,apartment,11408805,1359,3,"Random Street, Bellandur",Bellandur,Bangalore,12.922841,77.663897
prop_457,4 BHK Apartment in Marathahalli,apartment,9489066,1473,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.961225,77.70586
prop_458,4 BHK Apartment in HSR Layout,apartment,11594588,1618,4,"Random Street, HSR Layout",HSR Layout,Bangalore,12.918034,77.655699
prop_459,2 BHK Apartment in Marathahalli,apartment,6117356,826,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.958427,77.701903
prop_460,4 BHK Apartment in Whitefield,apartment,10101105,1527,4,"Random Street, Whitefield",Whitefield,Bangalore,12.979584,77.754623
prop_461,3 BHK Apartment in Whitefield,apartment,9141420,1255,3,"Random Street, Whitefield",Whitefield,Bangalore,12.955707,77.757311
prop_462,4 BHK Apartment in Hebbal,apartment,12190750,1430,4,"Random Street, Hebbal",Hebbal,Bangalore,13.026739,77.612355
prop_463,3 BHK Apartment in Jayanagar,apartment,10265650,1147,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.925758,77.589514
prop_464,4 BHK Apartment in Indiranagar,apartment,15416875,1451,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.980773,77.636351
prop_465,3 BHK Apartment in Whitefield,apartment,11154958,1343,3,"Random Street, Whitefield",Whitefield,Bangalore,12.972002,77.751302
prop_466,2 BHK Apartment in Jayanagar,apartment,9335010,978,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.933169,77.58791
prop_467,3 BHK Apartment in HSR Layout,apartment,10359168,1272,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.91496,77.652831
prop_468,4 BHK Apartment in Bellandur,apartment,10346385,1401,4,"Random Street, Bellandur",Bellandur,Bangalore,12.933695,77.68497
prop_469,3 BHK Apartment in Hebbal,apartment,10686500,1276,3,"Random Street, Hebbal",Hebbal,Bangalore,13.048362,77.607524
prop_470,4 BHK Apartment in Bellandur,apartment,9214044,1437,4,"Random Street, Bellandur",Bellandur,Bangalore,12.9435,77.690719
prop_471,3 BHK Apartment in Bellandur,apartment,9721325,1195,3,"Random Street, Bellandur",Bellandur,Bangalore,12.920219,77.682793
prop_472,4 BHK Apartment in Indiranagar,apartment,15892008,1496,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.958629,77.628537
prop_473,3 BHK Apartment in Whitefield,apartment,8535800,1300,3,"Random Street, Whitefield",Whitefield,Bangalore,12.973345,77.744742
prop_474,3 BHK Apartment in Jayanagar,apartment,9434583,1041,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.916165,77.579661
prop_475,5 BHK Apartment in Hebbal,apartment,16050150,2025,5,"Random Street, Hebbal",Hebbal,Bangalore,13.021335,77.589299
prop_476,3 BHK Apartment in Koramangala,apartment,12694528,1288,3,"Random Street, Koramangala",Koramangala,Bangalore,12.945359,77.623481
prop_477,3 BHK Apartment in Marathahalli,apartment,6351995,1027,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.962151,77.706564
prop_478,3 BHK Apartment in Indiranagar,apartment,13462200,1350,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.966966,77.638679
prop_479,4 BHK Apartment in Whitefield,apartment,9772710,1434,4,"Random Street, Whitefield",Whitefield,Bangalore,12.981625,77.764334
prop_480,3 BHK Apartment in HSR Layout,apartment,7976354,1094,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.914188,77.650235
prop_481,4 BHK Apartment in Marathahalli,apartment,10672431,1551,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.951713,77.688895
prop_482,3 BHK Apartment in Sarjapur,apartment,7812180,1110,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.933335,77.667579
prop_483,3 BHK Apartment in HSR Layout,apartment,9298190,1234,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.902579,77.648001
prop_484,4 BHK Apartment in Indiranagar,apartment,18466488,1692,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.974031,77.649494
prop_485,3 BHK Apartment in Koramangala,apartment,13104288,1392,3,"Random Street, Koramangala",Koramangala,Bangalore,12.928197,77.638973
prop_486,3 BHK Apartment in Indiranagar,apartment,14327875,1381,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.958513,77.640016
prop_487,3 BHK Apartment in Electronic City,apartment,7158958,1214,3,"Random Street, Electronic City",Electronic City,Bangalore,12.844183,77.675075
prop_488,4 BHK Apartment in Bellandur,apartment,11284512,1464,4,"Random Street, Bellandur",Bellandur,Bangalore,12.923582,77.665696
prop_489,3 BHK Apartment in Indiranagar,apartment,10363515,1065,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.967872,77.626892
prop_490,4 BHK Apartment in Indiranagar,apartment,18166753,1511,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.962005,77.643375
prop_491,4 BHK Apartment in Marathahalli,apartment,8478582,1541,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.965775,77.702906
prop_492,4 BHK Apartment in HSR Layout,apartment,11706600,1432,4,"Random Street, HSR Layout",HSR Layout,Bangalore,12.903484,77.635616
prop_493,4 BHK Apartment in Whitefield,apartment,10678380,1444,4,"Random Street, Whitefield",Whitefield,Bangalore,12.97347,77.762224
prop_494,4 BHK Apartment in Marathahalli,apartment,8943456,1416,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.969082,77.709328
prop_495,3 BHK Apartment in Hebbal,apartment,9959000,1150,3,"Random Street, Hebbal",Hebbal,Bangalore,13.026645,77.590701
prop_496,3 BHK Apartment in Sarjapur,apartment,6830838,1063,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.917201,77.67925
prop_497,3 BHK Apartment in Sarjapur,apartment,7264968,1117,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.929504,77.681
prop_498,2 BHK Apartment in Electronic City,apartment,5454900,900,2,"Random Street, Electronic City",Electronic City,Bangalore,12.85092,77.646014
prop_499,4 BHK Apartment in Hebbal,apartment,14394090,1587,4,"Random Street, Hebbal",Hebbal,Bangalore,13.040239,77.609715
prop_500,2 BHK Apartment in Koramangala,apartment,8925939,957,2,"Random Street, Koramangala",Koramangala,Bangalore,12.933796,77.61515
prop_501,3 BHK Apartment in HSR Layout,apartment,7710340,1010,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.921197,77.645449
prop_502,3 BHK Apartment in Hebbal,apartment,10888626,1302,3,"Random Street, Hebbal",Hebbal,Bangalore,13.028517,77.590728
prop_503,3 BHK Apartment in Bellandur,apartment,9682824,1236,3,"Random Street, Bellandur",Bellandur,Bangalore,12.924345,77.686052
prop_504,3 BHK Apartment in Sarjapur,apartment,6894388,1094,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.908094,77.671127
prop_505,2 BHK Apartment in HSR Layout,apartment,6954614,881,2,"Random Street, HSR Layout",HSR Layout,Bangalore,12.912928,77.63068
prop_506,3 BHK Apartment in HSR Layout,apartment,7945877,1069,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.912545,77.640198
prop_507,3 BHK Apartment in Jayanagar,apartment,11706156,1236,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.929955,77.568844
prop_508,4 BHK Apartment in Whitefield,apartment,11547478,1591,4,"Random Street, Whitefield",Whitefield,Bangalore,12.971406,77.745068
prop_509,2 BHK Apartment in Jayanagar,apartment,8103162,866,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.932219,77.576912
prop_510,3 BHK Apartment in Hebbal,apartment,10278942,1327,3,"Random Street, Hebbal",Hebbal,Bangalore,13.037654,77.601535
prop_511,4 BHK Apartment in Sarjapur,apartment,9341175,1475,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.932743,77.675313
prop_512,3 BHK Apartment in Marathahalli,apartment,7774576,1132,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.948958,77.699534
prop_513,3 BHK Apartment in Koramangala,apartment,9731151,1021,3,"Random Street, Koramangala",Koramangala,Bangalore,12.925668,77.622376
prop_514,3 BHK Apartment in Sarjapur,apartment,6339348,1172,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.907744,77.676862
prop_515,3 BHK Apartment in Koramangala,apartment,10518810,1094,3,"Random Street, Koramangala",Koramangala,Bangalore,12.946316,77.629421
prop_516,2 BHK Apartment in Hebbal,apartment,7195284,918,2,"Random Street, Hebbal",Hebbal,Bangalore,13.030556,77.59879
prop_517,3 BHK Apartment in Marathahalli,apartment,8078616,1134,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.961012,77.714509
prop_518,4 BHK Apartment in Bellandur,apartment,12254210,1622,4,"Random Street, Bellandur",Bellandur,Bangalore,12.945277,77.68002
prop_519,3 BHK Apartment in Jayanagar,apartment,12263724,1364,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.939805,77.570441
prop_520,2 BHK Apartment in Electronic City,apartment,5387646,902,2,"Random Street, Electronic City",Electronic City,Bangalore,12.84404,77.668343
prop_521,2 BHK Apartment in Sarjapur,apartment,6912225,991,2,"Random Street, Sarjapur",Sarjapur,Bangalore,12.924982,77.677691
prop_522,3 BHK Apartment in Jayanagar,apartment,8603056,1232,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.944822,77.571504
prop_523,4 BHK Apartment in Bellandur,apartment,11363480,1445,4,"Random Street, Bellandur",Bellandur,Bangalore,12.941171,77.673406
prop_524,3 BHK Apartment in Bellandur,apartment,7599648,1052,3,"Random Street, Bellandur",Bellandur,Bangalore,12.931623,77.686105
prop_525,3 BHK Apartment in Marathahalli,apartment,6423712,1051,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.959286,77.705735
prop_526,3 BHK Apartment in Jayanagar,apartment,11741158,1342,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.935805,77.594954
prop_527,4 BHK Apartment in Hebbal,apartment,12744986,1618,4,"Random Street, Hebbal",Hebbal,Bangalore,13.04998,77.606388
prop_528,4 BHK Apartment in Bellandur,apartment,10485944,1484,4,"Random Street, Bellandur",Bellandur,Bangalore,12.937782,77.665102
prop_529,4 BHK Apartment in Indiranagar,apartment,18443610,1515,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.977169,77.635798
prop_530,5 BHK Apartment in Whitefield,apartment,13672664,1816,5,"Random Street, Whitefield",Whitefield,Bangalore,12.967427,77.753556
prop_531,2 BHK Apartment in Jayanagar,apartment,9180646,986,2,"Random Street, Jayanagar",Jayanagar,Bangalore,12.926496,77.592846
prop_532,3 BHK Apartment in Koramangala,apartment,10417287,1041,3,"Random Street, Koramangala",Koramangala,Bangalore,12.942509,77.616833
prop_533,3 BHK Apartment in Marathahalli,apartment,7922325,1095,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.956921,77.712866
prop_534,4 BHK Apartment in Hebbal,apartment,12500592,1541,4,"Random Street, Hebbal",Hebbal,Bangalore,13.039914,77.596311
prop_535,4 BHK Apartment in Sarjapur,apartment,10931840,1520,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.910586,77.679232
prop_536,4 BHK Apartment in Marathahalli,apartment,11281464,1566,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.962023,77.694336
prop_537,3 BHK Apartment in HSR Layout,apartment,9740288,1189,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.916409,77.650353
prop_538,3 BHK Apartment in Hebbal,apartment,8331840,1052,3,"Random Street, Hebbal",Hebbal,Bangalore,13.0292,77.613188
prop_539,2 BHK Apartment in Marathahalli,apartment,5220890,815,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.970614,77.688352
prop_540,2 BHK Apartment in Electronic City,apartment,4390890,870,2,"Random Street, Electronic City",Electronic City,Bangalore,12.842013,77.668196
prop_541,3 BHK Apartment in Whitefield,apartment,10457788,1271,3,"Random Street, Whitefield",Whitefield,Bangalore,12.961812,77.735066
prop_542,4 BHK Apartment in Whitefield,apartment,11950048,1496,4,"Random Street, Whitefield",Whitefield,Bangalore,12.977657,77.740395
prop_543,3 BHK Apartment in Koramangala,apartment,9776250,1125,3,"Random Street, Koramangala",Koramangala,Bangalore,12.933617,77.622603
prop_544,3 BHK Apartment in Hebbal,apartment,11357231,1349,3,"Random Street, Hebbal",Hebbal,Bangalore,13.04371,77.605582
prop_545,3 BHK Apartment in Jayanagar,apartment,10258942,1201,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.924073,77.589733
prop_546,2 BHK Apartment in Sarjapur,apartment,6875088,957,2,"Random Street, Sarjapur",Sarjapur,Bangalore,12.912171,77.664296
prop_547,3 BHK Apartment in Bellandur,apartment,9178368,1258,3,"Random Street, Bellandur",Bellandur,Bangalore,12.926543,77.677143
prop_548,4 BHK Apartment in Marathahalli,apartment,9631616,1504,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.95371,77.702364
prop_549,3 BHK Apartment in Sarjapur,apartment,7570034,1109,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.921429,77.670801
prop_550,3 BHK Apartment in Jayanagar,apartment,12283596,1346,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.916455,77.56868
prop_551,3 BHK Apartment in Indiranagar,apartment,11155546,1102,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.972963,77.632704
prop_552,2 BHK Apartment in Koramangala,apartment,7167768,808,2,"Random Street, Koramangala",Koramangala,Bangalore,12.924558,77.636915
prop_553,3 BHK Apartment in Marathahalli,apartment,6819186,1119,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.948102,77.690065
prop_554,3 BHK Apartment in Jayanagar,apartment,10035192,1119,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.924889,77.59552
prop_555,3 BHK Apartment in Sarjapur,apartment,7554432,1146,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.923994,77.66598
prop_556,5 BHK Apartment in Hebbal,apartment,16850702,1969,5,"Random Street, Hebbal",Hebbal,Bangalore,13.03128,77.588012
prop_557,4 BHK Apartment in Indiranagar,apartment,14251440,1428,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.960943,77.65012
prop_558,3 BHK Apartment in Marathahalli,apartment,7628650,1126,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.961438,77.707815
prop_559,4 BHK Apartment in Bellandur,apartment,9794956,1436,4,"Random Street, Bellandur",Bellandur,Bangalore,12.943588,77.670684
prop_560,3 BHK Apartment in HSR Layout,apartment,9321514,1178,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.917586,77.641515
prop_561,4 BHK Apartment in Sarjapur,apartment,9427503,1513,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.929015,77.688003
prop_562,3 BHK Apartment in Hebbal,apartment,10215060,1220,3,"Random Street, Hebbal",Hebbal,Bangalore,13.036447,77.584069
prop_563,4 BHK Apartment in Bellandur,apartment,9825432,1486,4,"Random Street, Bellandur",Bellandur,Bangalore,12.939238,77.68303
prop_564,3 BHK Apartment in HSR Layout,apartment,7666295,1015,3,"Random Street, HSR Layout",HSR Layout,Bangalore,12.922056,77.658822
prop_565,4 BHK Apartment in Indiranagar,apartment,18059712,1632,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.965462,77.633929
prop_566,3 BHK Apartment in Electronic City,apartment,6196144,1084,3,"Random Street, Electronic City",Electronic City,Bangalore,12.856667,77.659756
prop_567,2 BHK Apartment in Electronic City,apartment,3936216,802,2,"Random Street, Electronic City",Electronic City,Bangalore,12.853654,77.667175
prop_568,3 BHK Apartment in Electronic City,apartment,6986616,1274,3,"Random Street, Electronic City",Electronic City,Bangalore,12.83217,77.645815
prop_569,3 BHK Apartment in Electronic City,apartment,6126450,1034,3,"Random Street, Electronic City",Electronic City,Bangalore,12.854982,77.664963
prop_570,3 BHK Apartment in Sarjapur,apartment,8894600,1244,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.935455,77.686303
prop_571,3 BHK Apartment in Electronic City,apartment,6342577,1369,3,"Random Street, Electronic City",Electronic City,Bangalore,12.858873,77.67379
prop_572,4 BHK Apartment in Indiranagar,apartment,14678925,1425,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.960088,77.648863
prop_573,3 BHK Apartment in Electronic City,apartment,6644610,1194,3,"Random Street, Electronic City",Electronic City,Bangalore,12.837305,77.660426
prop_574,3 BHK Apartment in Jayanagar,apartment,9300384,1032,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.925503,77.585684
prop_575,4 BHK Apartment in Sarjapur,apartment,8972439,1407,4,"Random Street, Sarjapur",Sarjapur,Bangalore,12.921836,77.689478
prop_576,3 BHK Apartment in Sarjapur,apartment,7212780,1140,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.91867,77.687955
prop_577,4 BHK Apartment in Indiranagar,apartment,14941068,1444,4,"Random Street, Indiranagar",Indiranagar,Bangalore,12.965018,77.636302
prop_578,4 BHK Apartment in Marathahalli,apartment,9994455,1515,4,"Random Street, Marathahalli",Marathahalli,Bangalore,12.969984,77.695428
prop_579,3 BHK Apartment in Hebbal,apartment,11134382,1234,3,"Random Street, Hebbal",Hebbal,Bangalore,13.032119,77.584166
prop_580,4 BHK Apartment in Whitefield,apartment,13328649,1681,4,"Random Street, Whitefield",Whitefield,Bangalore,12.982302,77.748941
prop_581,4 BHK Apartment in Whitefield,apartment,10506384,1489,4,"Random Street, Whitefield",Whitefield,Bangalore,12.972442,77.744691
prop_582,3 BHK Apartment in Jayanagar,apartment,11213048,1169,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.942982,77.595433
prop_583,4 BHK Apartment in Koramangala,apartment,13814504,1432,4,"Random Street, Koramangala",Koramangala,Bangalore,12.94646,77.614287
prop_584,4 BHK Apartment in Whitefield,apartment,11939184,1566,4,"Random Street, Whitefield",Whitefield,Bangalore,12.958931,77.739869
prop_585,3 BHK Apartment in Indiranagar,apartment,13982725,1325,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.985706,77.636871
prop_586,2 BHK Apartment in Marathahalli,apartment,4650966,774,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.942664,77.715981
prop_587,3 BHK Apartment in Marathahalli,apartment,8278734,1306,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.949954,77.707986
prop_588,2 BHK Apartment in Electronic City,apartment,4897937,979,2,"Random Street, Electronic City",Electronic City,Bangalore,12.830341,77.64902
prop_589,3 BHK Apartment in Hebbal,apartment,12149520,1380,3,"Random Street, Hebbal",Hebbal,Bangalore,13.038741,77.612445
prop_590,3 BHK Apartment in Marathahalli,apartment,7469825,1181,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.957827,77.691873
prop_591,3 BHK Apartment in Whitefield,apartment,9679950,1225,3,"Random Street, Whitefield",Whitefield,Bangalore,12.9743,77.736699
prop_592,3 BHK Apartment in Jayanagar,apartment,10484676,1283,3,"Random Street, Jayanagar",Jayanagar,Bangalore,12.92768,77.586551
prop_593,2 BHK Apartment in Marathahalli,apartment,6683417,983,2,"Random Street, Marathahalli",Marathahalli,Bangalore,12.958671,77.689049
prop_594,3 BHK Apartment in Koramangala,apartment,10213946,1126,3,"Random Street, Koramangala",Koramangala,Bangalore,12.948215,77.620615
prop_595,3 BHK Apartment in Koramangala,apartment,12274512,1356,3,"Random Street, Koramangala",Koramangala,Bangalore,12.934017,77.633245
prop_596,4 BHK Apartment in Hebbal,apartment,11516604,1419,4,"Random Street, Hebbal",Hebbal,Bangalore,13.034927,77.60842
prop_597,3 BHK Apartment in Marathahalli,apartment,7253757,1187,3,"Random Street, Marathahalli",Marathahalli,Bangalore,12.946588,77.686995
prop_598,3 BHK Apartment in Sarjapur,apartment,8902592,1231,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.93534,77.663909
prop_599,4 BHK Apartment in Hebbal,apartment,13875840,1606,4,"Random Street, Hebbal",Hebbal,Bangalore,13.026235,77.600684
prop_600,3 BHK Apartment in Sarjapur,apartment,6958352,1072,3,"Random Street, Sarjapur",Sarjapur,Bangalore,12.929517,77.662155
prop_601,3 BHK Apartment in Indiranagar,apartment,14337810,1395,3,"Random Street, Indiranagar",Indiranagar,Bangalore,12.978657,77.633769
prop_602,3 BHK Apartment in Bellandur,apartment,8496306,1197,3,"Random Street, Bellandur",Bellandur,Bangalore,12.920672,77.682034
